,path,gender,age,ethnicity,hsv_color,rgb_color,gray_color,face_bb
211,UTKFace\11_0_3_20170104013250186.jpg.chip.jpg,0,11,3,[  9 105 132],[132  94  78],[106],"(0, 0, 625, 715)"
212,UTKFace\11_0_3_20170104230222352.jpg.chip.jpg,0,11,3,[  9 167 126],[126  68  43],[87],"(0, 0, 606, 682)"
213,UTKFace\11_0_4_20170103200621488.jpg.chip.jpg,0,11,4,[ 13 148 184],[184 123  77],[152],"(0, 0, 593, 626)"
214,UTKFace\11_1_0_20170103200517422.jpg.chip.jpg,1,11,0,[ 11 102 212],[212 158 127],[184],"(0, 0, 674, 675)"
215,UTKFace\11_1_0_20170109203319557.jpg.chip.jpg,1,11,0,[ 11  55 215],[215 186 169],[199],"(0, 0, 628, 694)"
216,UTKFace\11_1_0_20170109203327397.jpg.chip.jpg,1,11,0,[  3  66 203],[203 156 150],[189],"(0, 0, 638, 683)"
217,UTKFace\11_1_0_20170109203353740.jpg.chip.jpg,1,11,0,[ 12  58 225],[225 194 174],[202],"(0, 0, 640, 670)"
218,UTKFace\11_1_0_20170109203400684.jpg.chip.jpg,1,11,0,[  9  62 219],[219 182 166],[190],"(0, 0, 605, 660)"
219,UTKFace\11_1_0_20170109203422194.jpg.chip.jpg,1,11,0,[134  32 207],[193 181 207],[66],"(0, 0, 604, 697)"
220,UTKFace\11_1_0_20170109203919852.jpg.chip.jpg,1,11,0,[  9  99 184],[184 134 113],[146],"(0, 0, 653, 682)"
221,UTKFace\11_1_0_20170109204030951.jpg.chip.jpg,1,11,0,[  9  81 214],[214 166 146],[177],"(0, 0, 649, 643)"
222,UTKFace\11_1_0_20170109204123358.jpg.chip.jpg,1,11,0,[ 12  93 217],[217 170 138],[185],"(0, 0, 705, 678)"
223,UTKFace\11_1_0_20170109204523092.jpg.chip.jpg,1,11,0,[ 10  82 217],[217 170 147],[195],"(0, 0, 588, 694)"
224,UTKFace\11_1_0_20170109204546617.jpg.chip.jpg,1,11,0,,,,
225,UTKFace\11_1_0_20170109204611305.jpg.chip.jpg,1,11,0,[  3  84 206],[206 145 138],[177],"(0, 0, 632, 661)"
226,UTKFace\11_1_0_20170109204614249.jpg.chip.jpg,1,11,0,[  7  83 180],[180 135 121],[117],"(0, 0, 592, 659)"
227,UTKFace\11_1_0_20170109204641514.jpg.chip.jpg,1,11,0,[ 15  72 225],[225 193 161],[196],"(0, 0, 673, 690)"
228,UTKFace\11_1_0_20170109204833458.jpg.chip.jpg,1,11,0,[ 10 109 220],[220 157 126],[174],"(0, 0, 613, 649)"
229,UTKFace\11_1_0_20170109204927071.jpg.chip.jpg,1,11,0,[  9  53 242],[242 207 192],[216],"(0, 0, 661, 694)"
230,UTKFace\11_1_0_20170109205013531.jpg.chip.jpg,1,11,0,[ 12  73 237],[237 196 169],[200],"(0, 0, 619, 637)"
231,UTKFace\11_1_0_20170109205122664.jpg.chip.jpg,1,11,0,[ 15  82 231],[231 194 157],[205],"(0, 0, 608, 650)"
232,UTKFace\11_1_0_20170109205125500.jpg.chip.jpg,1,11,0,[ 10  46 217],[217 191 178],[203],"(0, 0, 640, 653)"
233,UTKFace\11_1_0_20170109205136852.jpg.chip.jpg,1,11,0,[ 10  72 233],[233 189 167],[200],"(1, 1, 654, 678)"
234,UTKFace\11_1_0_20170109205211093.jpg.chip.jpg,1,11,0,,,,
235,UTKFace\11_1_0_20170109205214234.jpg.chip.jpg,1,11,0,[ 10  89 236],[236 181 154],[195],"(0, 0, 618, 637)"
236,UTKFace\11_1_0_20170109205216790.jpg.chip.jpg,1,11,0,[ 20  65 224],[224 205 167],[211],"(0, 0, 684, 664)"
237,UTKFace\11_1_0_20170109205247087.jpg.chip.jpg,1,11,0,[ 15  98 225],[225 182 139],[193],"(0, 0, 659, 659)"
238,UTKFace\11_1_0_20170109205438571.jpg.chip.jpg,1,11,0,[  9 107 180],[180 127 104],[140],"(0, 0, 627, 708)"
239,UTKFace\11_1_0_20170109205441860.jpg.chip.jpg,1,11,0,[ 11  77 225],[225 182 157],[196],"(0, 0, 662, 699)"
240,UTKFace\11_1_0_20170110224810583.jpg.chip.jpg,1,11,0,[ 17 100 222],[222 184 135],[202],"(0, 0, 665, 657)"
241,UTKFace\11_1_0_20170117133441179.jpg.chip.jpg,1,11,0,[124  12 206],[198 196 206],[204],"(0, 0, 630, 685)"
242,UTKFace\11_1_1_20170109203712835.jpg.chip.jpg,1,11,1,[ 10 157 160],[160  94  61],[120],"(0, 0, 660, 720)"
243,UTKFace\11_1_1_20170114033545468.jpg.chip.jpg,1,11,1,[ 13 105 228],[228 175 134],[81],"(0, 0, 698, 688)"
244,UTKFace\11_1_2_20170104005111615.jpg.chip.jpg,1,11,2,[ 10 118 196],[196 136 105],[176],"(0, 0, 682, 685)"
245,UTKFace\11_1_3_20170104222911112.jpg.chip.jpg,1,11,3,[ 19  35 140],[140 133 121],[109],"(0, 0, 662, 680)"
246,UTKFace\11_1_3_20170104223632543.jpg.chip.jpg,1,11,3,[  7 103 206],[206 142 123],[167],"(0, 0, 629, 660)"
247,UTKFace\11_1_4_20161223225953124.jpg.chip.jpg,1,11,4,[  9 131 126],[126  81  61],[98],"(0, 0, 653, 675)"
248,UTKFace\11_1_4_20170103201747167.jpg.chip.jpg,1,11,4,[ 27  93 232],[232 224 147],[185],"(0, 0, 656, 680)"
249,UTKFace\11_1_4_20170103212554964.jpg.chip.jpg,1,11,4,[  6  97 198],[198 138 123],[127],"(0, 0, 570, 661)"
250,UTKFace\11_1_4_20170103233340363.jpg.chip.jpg,1,11,4,[ 14 130 186],[186 135  91],[150],"(0, 0, 631, 672)"
251,UTKFace\11_1_4_20170104005813063.jpg.chip.jpg,1,11,4,[ 11  87 220],[220 172 145],[187],"(0, 0, 630, 683)"
252,UTKFace\11_1_4_20170109201611941.jpg.chip.jpg,1,11,4,[  9 116 180],[180 123  98],[140],"(0, 0, 675, 679)"
253,UTKFace\12_0_0_20170103200900511.jpg.chip.jpg,0,12,0,[  5  84 221],[221 160 148],[186],"(0, 0, 627, 701)"
254,UTKFace\12_0_0_20170103201859385.jpg.chip.jpg,0,12,0,[166  59 217],[217 167 190],[187],"(0, 0, 650, 720)"
255,UTKFace\12_0_0_20170104013257914.jpg.chip.jpg,0,12,0,[  2  77 140],[140 101  98],[106],"(0, 0, 648, 671)"
256,UTKFace\12_0_0_20170109213205384.jpg.chip.jpg,0,12,0,[  8  55 224],[224 189 176],[210],"(0, 0, 601, 704)"
257,UTKFace\12_0_0_20170110215606404.jpg.chip.jpg,0,12,0,,,,
258,UTKFace\12_0_0_20170110215739155.jpg.chip.jpg,0,12,0,[ 12  99 229],[229 176 140],[186],"(0, 0, 631, 651)"
259,UTKFace\12_0_0_20170110220108459.jpg.chip.jpg,0,12,0,[  6  57 208],[208 171 162],[196],"(0, 0, 654, 713)"
260,UTKFace\12_0_0_20170110221819113.jpg.chip.jpg,0,12,0,,,,
261,UTKFace\12_0_0_20170110224603045.jpg.chip.jpg,0,12,0,[ 12  56 173],[173 150 135],[164],"(0, 0, 663, 688)"
262,UTKFace\12_0_0_20170110224804208.jpg.chip.jpg,0,12,0,,,,
263,UTKFace\12_0_0_20170110224833703.jpg.chip.jpg,0,12,0,[ 10 118 219],[219 151 118],[167],"(0, 0, 615, 677)"
264,UTKFace\12_0_0_20170110224843637.jpg.chip.jpg,0,12,0,[ 11  69 199],[199 165 145],[65],"(0, 0, 616, 645)"
265,UTKFace\12_0_0_20170110225028524.jpg.chip.jpg,0,12,0,[  9  74 219],[219 175 155],[192],"(0, 0, 655, 713)"
266,UTKFace\12_0_0_20170110225257257.jpg.chip.jpg,0,12,0,[ 22  79 228],[228 209 157],[225],"(0, 0, 649, 676)"
267,UTKFace\12_0_0_20170110225330874.jpg.chip.jpg,0,12,0,[ 19  89 241],[241 210 157],[220],"(0, 0, 659, 709)"
268,UTKFace\12_0_0_20170110225348936.jpg.chip.jpg,0,12,0,[ 10 125 206],[206 139 105],[138],"(0, 0, 686, 692)"
269,UTKFace\12_0_0_20170110225540554.jpg.chip.jpg,0,12,0,[ 11  87 226],[226 177 149],[190],"(0, 0, 645, 660)"
270,UTKFace\12_0_0_20170110225553717.jpg.chip.jpg,0,12,0,[ 13  73 224],[224 188 160],[196],"(0, 0, 604, 693)"
271,UTKFace\12_0_0_20170110232735095.jpg.chip.jpg,0,12,0,,,,
272,UTKFace\12_0_0_20170117133903517.jpg.chip.jpg,0,12,0,,,,
273,UTKFace\12_0_0_20170117141849040.jpg.chip.jpg,0,12,0,[  3  83 171],[171 121 115],[142],"(0, 0, 572, 654)"
274,UTKFace\12_0_0_20170117145849076.jpg.chip.jpg,0,12,0,[  8 109 178],[178 122 102],[145],"(0, 0, 690, 665)"
275,UTKFace\12_0_0_20170117165940524.jpg.chip.jpg,0,12,0,[  9 126 174],[174 114  88],[109],"(0, 0, 611, 648)"
276,UTKFace\12_0_0_20170117182308749.jpg.chip.jpg,0,12,0,[  7 115 207],[207 135 114],[167],"(0, 0, 623, 673)"
277,UTKFace\12_0_0_20170117190914091.jpg.chip.jpg,0,12,0,[  6  63 206],[206 165 155],[184],"(0, 0, 669, 686)"
278,UTKFace\12_0_1_20170110224244673.jpg.chip.jpg,0,12,1,[ 10 135  81],[81 52 38],[45],"(0, 0, 680, 720)"
279,UTKFace\12_0_1_20170110225335956.jpg.chip.jpg,0,12,1,,,,
280,UTKFace\12_0_2_20161219212833549.jpg.chip.jpg,0,12,2,[ 12 128 198],[198 138  99],[110],"(0, 0, 600, 705)"
281,UTKFace\12_0_2_20170104012525810.jpg.chip.jpg,0,12,2,,,,
282,UTKFace\12_0_2_20170104013228314.jpg.chip.jpg,0,12,2,[168 113  91],[91 51 67],[56],"(0, 0, 622, 662)"
283,UTKFace\12_0_2_20170105000510274.jpg.chip.jpg,0,12,2,,,,
284,UTKFace\12_0_3_20170104013451506.jpg.chip.jpg,0,12,3,[  7 144 142],[142  81  62],[116],"(0, 0, 654, 677)"
285,UTKFace\12_0_3_20170104225715968.jpg.chip.jpg,0,12,3,[ 11 104 135],[135 100  80],[89],"(0, 0, 678, 695)"
286,UTKFace\12_0_3_20170104225802393.jpg.chip.jpg,0,12,3,[162  64  92],[92 69 83],[73],"(0, 0, 648, 700)"
287,UTKFace\12_0_3_20170104230255729.jpg.chip.jpg,0,12,3,[ 11 154 204],[204 126  81],[125],"(0, 0, 667, 665)"
288,UTKFace\12_0_3_20170117183456013.jpg.chip.jpg,0,12,3,[  6 112 189],[189 123 106],[147],"(0, 0, 604, 691)"
289,UTKFace\12_0_4_20170103200538198.jpg.chip.jpg,0,12,4,[ 10  96 225],[225 169 140],[196],"(0, 0, 670, 692)"
290,UTKFace\12_0_4_20170103200555927.jpg.chip.jpg,0,12,4,[  6  80 231],[231 173 159],[192],"(0, 0, 671, 681)"
291,UTKFace\12_0_4_20170103200626630.jpg.chip.jpg,0,12,4,,,,
292,UTKFace\12_0_4_20170103200908168.jpg.chip.jpg,0,12,4,[  9  89 190],[190 144 124],[170],"(0, 0, 661, 703)"
293,UTKFace\12_0_4_20170103201607807.jpg.chip.jpg,0,12,4,,,,
294,UTKFace\12_0_4_20170103201824880.jpg.chip.jpg,0,12,4,[  7 101 197],[197 137 119],[134],"(0, 0, 665, 708)"
295,UTKFace\12_0_4_20170103205745050.jpg.chip.jpg,0,12,4,[ 12 109 185],[185 138 106],[107],"(0, 0, 630, 643)"
296,UTKFace\12_1_0_20170102234319611.jpg.chip.jpg,1,12,0,[  9  68 233],[233 190 171],[202],"(0, 0, 621, 684)"
297,UTKFace\12_1_0_20170102234723371.jpg.chip.jpg,1,12,0,[  4  81 197],[197 143 134],[167],"(0, 0, 633, 685)"
298,UTKFace\12_1_0_20170103175441790.jpg.chip.jpg,1,12,0,[ 15 108  99],[99 78 57],[113],"(0, 0, 609, 703)"
299,UTKFace\12_1_0_20170103200659679.jpg.chip.jpg,1,12,0,[ 11  62 213],[213 180 161],[212],"(0, 0, 676, 705)"
300,UTKFace\12_1_0_20170103200711205.jpg.chip.jpg,1,12,0,[ 22  90 226],[226 205 146],[195],"(0, 0, 671, 704)"
301,UTKFace\12_1_0_20170103200742207.jpg.chip.jpg,1,12,0,[ 11  87 201],[201 158 132],[180],"(0, 0, 663, 691)"
302,UTKFace\12_1_0_20170103200944175.jpg.chip.jpg,1,12,0,[  7 108 218],[218 147 126],[177],"(0, 0, 644, 687)"
303,UTKFace\12_1_0_20170104005520631.jpg.chip.jpg,1,12,0,[ 13  90 215],[215 172 139],[189],"(0, 0, 637, 675)"
304,UTKFace\12_1_0_20170104005712405.jpg.chip.jpg,1,12,0,[ 10 125 209],[209 141 107],[162],"(0, 0, 553, 647)"
305,UTKFace\12_1_0_20170104012017177.jpg.chip.jpg,1,12,0,[  8  66 208],[208 169 154],[194],"(0, 0, 707, 715)"
306,UTKFace\12_1_0_20170104013219930.jpg.chip.jpg,1,12,0,[ 11  67 224],[224 187 165],[64],"(0, 0, 677, 708)"
307,UTKFace\12_1_0_20170104013410523.jpg.chip.jpg,1,12,0,[  9 151 179],[179 105  73],[95],"(0, 0, 617, 672)"
308,UTKFace\12_1_0_20170109193530060.jpg.chip.jpg,1,12,0,,,,
309,UTKFace\12_1_0_20170109200852145.jpg.chip.jpg,1,12,0,[  9  76 219],[219 173 154],[186],"(0, 0, 680, 684)"
310,UTKFace\12_1_0_20170109200904988.jpg.chip.jpg,1,12,0,[  9  62 204],[204 169 154],[179],"(0, 0, 655, 690)"
311,UTKFace\12_1_0_20170109200926532.jpg.chip.jpg,1,12,0,[ 13  71 223],[223 188 161],[197],"(0, 0, 665, 681)"
312,UTKFace\12_1_0_20170109201114375.jpg.chip.jpg,1,12,0,[ 11  77 227],[227 184 158],[190],"(0, 0, 649, 696)"
313,UTKFace\12_1_0_20170109201553786.jpg.chip.jpg,1,12,0,[ 14  83 215],[215 178 145],[179],"(0, 0, 640, 699)"
314,UTKFace\12_1_0_20170109201611941.jpg.chip.jpg,1,12,0,[  9 116 165],[165 112  90],[88],"(0, 0, 632, 660)"
315,UTKFace\12_1_0_20170109203240213.jpg.chip.jpg,1,12,0,[ 19  30 188],[188 180 166],[181],"(0, 0, 580, 712)"
316,UTKFace\12_1_0_20170109203306886.jpg.chip.jpg,1,12,0,[  7  80 191],[191 145 131],[157],"(0, 0, 691, 705)"
317,UTKFace\12_1_0_20170109203310061.jpg.chip.jpg,1,12,0,[  9  59 171],[171 143 131],[135],"(0, 0, 594, 671)"
318,UTKFace\12_1_0_20170109203338340.jpg.chip.jpg,1,12,0,[ 13  48 232],[232 207 188],[211],"(0, 0, 521, 709)"
319,UTKFace\12_1_0_20170109203424756.jpg.chip.jpg,1,12,0,[  7  83 170],[170 128 115],[123],"(0, 0, 651, 630)"
320,UTKFace\12_1_0_20170109203536309.jpg.chip.jpg,1,12,0,[  8  54 230],[230 194 181],[210],"(0, 0, 649, 684)"
321,UTKFace\12_1_0_20170109203606169.jpg.chip.jpg,1,12,0,[ 12  90 189],[189 149 122],[175],"(0, 0, 699, 703)"
322,UTKFace\12_1_0_20170109203628860.jpg.chip.jpg,1,12,0,[ 10  92 232],[232 176 148],[188],"(0, 0, 639, 658)"
323,UTKFace\12_1_0_20170109203631496.jpg.chip.jpg,1,12,0,[  9  63 228],[228 189 172],[199],"(0, 0, 665, 630)"
324,UTKFace\12_1_0_20170109203700059.jpg.chip.jpg,1,12,0,[  3  69 189],[189 143 138],[169],"(0, 0, 636, 699)"
325,UTKFace\12_1_0_20170109203709140.jpg.chip.jpg,1,12,0,[  6  72 222],[222 172 159],[201],"(0, 0, 630, 697)"
326,UTKFace\12_1_0_20170109204113685.jpg.chip.jpg,1,12,0,[ 17  62 197],[197 176 149],[174],"(0, 0, 665, 687)"
327,UTKFace\12_1_0_20170109204206273.jpg.chip.jpg,1,12,0,,,,
328,UTKFace\12_1_0_20170109204241570.jpg.chip.jpg,1,12,0,[  6  77 119],[119  90  83],[106],"(0, 0, 612, 667)"
329,UTKFace\12_1_0_20170109204428993.jpg.chip.jpg,1,12,0,[  7  74 216],[216 168 153],[184],"(0, 0, 636, 676)"
330,UTKFace\12_1_0_20170109204431716.jpg.chip.jpg,1,12,0,,,,
331,UTKFace\12_1_0_20170109204507030.jpg.chip.jpg,1,12,0,[ 12  81 214],[214 173 146],[193],"(0, 0, 640, 644)"
332,UTKFace\12_1_0_20170109204750280.jpg.chip.jpg,1,12,0,[ 13  70 164],[164 138 119],[68],"(0, 0, 621, 707)"
333,UTKFace\12_1_0_20170109204805155.jpg.chip.jpg,1,12,0,[ 13  50 210],[210 187 169],[191],"(0, 0, 666, 670)"
334,UTKFace\12_1_0_20170109204815030.jpg.chip.jpg,1,12,0,[  9  63 197],[197 163 148],[170],"(0, 0, 636, 674)"
335,UTKFace\12_1_0_20170109205043077.jpg.chip.jpg,1,12,0,[ 17  65 221],[221 197 165],[201],"(0, 0, 584, 702)"
336,UTKFace\12_1_0_20170109205045850.jpg.chip.jpg,1,12,0,[ 13 130 155],[155 110  76],[121],"(0, 0, 667, 687)"
337,UTKFace\12_1_0_20170109205056743.jpg.chip.jpg,1,12,0,[175  72 164],[164 118 125],[148],"(0, 0, 649, 684)"
338,UTKFace\12_1_0_20170109205104124.jpg.chip.jpg,1,12,0,[  7  80 171],[171 130 117],[144],"(0, 0, 657, 674)"
339,UTKFace\12_1_0_20170109205130906.jpg.chip.jpg,1,12,0,[ 11  61 193],[193 164 147],[171],"(0, 0, 630, 671)"
340,UTKFace\12_1_0_20170109212505669.jpg.chip.jpg,1,12,0,[ 11  61 193],[193 164 147],[172],"(0, 0, 635, 677)"
341,UTKFace\12_1_0_20170109213526011.jpg.chip.jpg,1,12,0,[ 11 117 193],[193 137 104],[205],"(0, 0, 636, 681)"
342,UTKFace\12_1_0_20170109214236402.jpg.chip.jpg,1,12,0,[  6  72 147],[147 114 105],[138],"(0, 0, 621, 705)"
343,UTKFace\12_1_0_20170109214435512.jpg.chip.jpg,1,12,0,[ 20  54 217],[217 202 171],[200],"(0, 0, 644, 673)"
344,UTKFace\12_1_0_20170116211852302.jpg.chip.jpg,1,12,0,[  0   0 213],[213 213 213],[213],"(0, 0, 582, 715)"
345,UTKFace\12_1_0_20170117143729521.jpg.chip.jpg,1,12,0,[  9  73 185],[185 148 132],[170],"(0, 0, 630, 653)"
346,UTKFace\12_1_0_20170117154622148.jpg.chip.jpg,1,12,0,[  9 170 177],[177  94  59],[130],"(0, 0, 665, 699)"
347,UTKFace\12_1_0_20170117181943783.jpg.chip.jpg,1,12,0,[  6  94 219],[219 154 138],[184],"(0, 0, 668, 696)"
348,UTKFace\12_1_0_20170117193148948.jpg.chip.jpg,1,12,0,[  8  85 217],[217 164 145],[190],"(0, 0, 688, 691)"
349,UTKFace\12_1_1_20170109204024091.jpg.chip.jpg,1,12,1,[  7 156 151],[151  80  59],[125],"(0, 0, 693, 720)"
350,UTKFace\12_1_1_20170109204809866.jpg.chip.jpg,1,12,1,[  6 118  85],[85 54 46],[167],"(151, 151, 570, 326)"
351,UTKFace\12_1_1_20170109214204794.jpg.chip.jpg,1,12,1,[ 13  76 170],[170 141 119],[167],"(0, 0, 593, 698)"
352,UTKFace\12_1_1_20170109214642524.jpg.chip.jpg,1,12,1,[  9 113 217],[217 150 121],[36],"(0, 0, 694, 677)"
353,UTKFace\12_1_1_20170112213303693.jpg.chip.jpg,1,12,1,[ 13 120 237],[237 174 125],[192],"(0, 0, 661, 679)"
354,UTKFace\12_1_1_20170116225216163.jpg.chip.jpg,1,12,1,,,,
355,UTKFace\12_1_1_20170116233629728.jpg.chip.jpg,1,12,1,[12 79 74],[74 60 51],[45],"(0, 0, 575, 684)"
356,UTKFace\12_1_2_20170103200649030.jpg.chip.jpg,1,12,2,[ 14 107 227],[227 176 132],[182],"(0, 0, 687, 698)"
357,UTKFace\12_1_2_20170103200922406.jpg.chip.jpg,1,12,2,[  9  76 225],[225 178 158],[205],"(0, 0, 656, 659)"
358,UTKFace\12_1_2_20170103201240488.jpg.chip.jpg,1,12,2,[ 16 119 220],[220 172 117],[180],"(0, 0, 662, 687)"
359,UTKFace\12_1_2_20170104012405785.jpg.chip.jpg,1,12,2,[  7  82 174],[174 131 118],[156],"(0, 0, 613, 678)"
360,UTKFace\12_1_2_20170109203838187.jpg.chip.jpg,1,12,2,[ 10  67 241],[241 199 178],[212],"(0, 0, 687, 687)"
361,UTKFace\12_1_2_20170109214246240.jpg.chip.jpg,1,12,2,[  8 144 174],[174 102  76],[130],"(0, 0, 679, 692)"
362,UTKFace\12_1_2_20170116190115810.jpg.chip.jpg,1,12,2,[ 18 225 122],[122  79  14],[90],"(0, 0, 560, 672)"
363,UTKFace\12_1_2_20170116194059753.jpg.chip.jpg,1,12,2,[ 23  32 214],[214 208 187],[212],"(0, 0, 656, 692)"
364,UTKFace\12_1_2_20170117145333545.jpg.chip.jpg,1,12,2,[ 13  64 226],[226 194 169],[216],"(0, 0, 609, 720)"
365,UTKFace\12_1_2_20170117165908225.jpg.chip.jpg,1,12,2,[  5 116  94],[94 58 51],[71],"(0, 0, 613, 639)"
366,UTKFace\12_1_2_20170117194013371.jpg.chip.jpg,1,12,2,[ 13  71 148],[148 125 107],[136],"(0, 0, 630, 706)"
367,UTKFace\12_1_3_20161220222343139.jpg.chip.jpg,1,12,3,[ 10 150 147],[147  89  61],[19],"(0, 0, 720, 682)"
368,UTKFace\12_1_3_20170104012400657.jpg.chip.jpg,1,12,3,[  9 125 205],[205 135 105],[113],"(0, 0, 713, 697)"
369,UTKFace\12_1_3_20170104013517483.jpg.chip.jpg,1,12,3,,,,
370,UTKFace\12_1_3_20170104221704334.jpg.chip.jpg,1,12,3,[ 19 103  73],[73 62 44],[29],"(0, 0, 692, 642)"
371,UTKFace\12_1_3_20170104221910239.jpg.chip.jpg,1,12,3,[ 13 161 155],[155 100  57],[101],"(0, 0, 699, 679)"
372,UTKFace\12_1_3_20170104223448631.jpg.chip.jpg,1,12,3,,,,
373,UTKFace\12_1_3_20170104223643593.jpg.chip.jpg,1,12,3,[ 11 176 181],[181 102  56],[99],"(0, 0, 688, 673)"
374,UTKFace\12_1_3_20170117152932909.jpg.chip.jpg,1,12,3,[ 12  95 243],[243 189 152],[204],"(0, 0, 677, 686)"
375,UTKFace\12_1_3_20170117154644725.jpg.chip.jpg,1,12,3,[ 13 101 139],[139 108  84],[111],"(0, 0, 657, 706)"
376,UTKFace\12_1_3_20170117174916351.jpg.chip.jpg,1,12,3,,,,
377,UTKFace\12_1_4_20161223230033380.jpg.chip.jpg,1,12,4,[  6 102 149],[149 101  89],[86],"(0, 0, 673, 675)"
378,UTKFace\12_1_4_20170103200721583.jpg.chip.jpg,1,12,4,[ 11  95 227],[227 173 142],[188],"(0, 0, 644, 666)"
379,UTKFace\12_1_4_20170103200804119.jpg.chip.jpg,1,12,4,[  9  81 218],[218 170 149],[193],"(0, 0, 664, 672)"
380,UTKFace\12_1_4_20170104011715593.jpg.chip.jpg,1,12,4,[  9  84 196],[196 151 131],[172],"(0, 0, 640, 681)"
381,UTKFace\12_1_4_20170109214232071.jpg.chip.jpg,1,12,4,[ 11  50 158],[158 138 127],[145],"(0, 0, 596, 677)"
382,UTKFace\12_1_4_20170117201252893.jpg.chip.jpg,1,12,4,,,,
383,UTKFace\13_0_0_20170103200413990.jpg.chip.jpg,0,13,0,[171  55 221],[221 173 188],[205],"(0, 0, 610, 700)"
384,UTKFace\13_0_0_20170103200550455.jpg.chip.jpg,0,13,0,[ 13  71 216],[216 182 156],[157],"(0, 0, 665, 698)"
385,UTKFace\13_0_0_20170103200631336.jpg.chip.jpg,0,13,0,[ 13 107 239],[239 182 139],[142],"(0, 0, 683, 684)"
386,UTKFace\13_0_0_20170103200856687.jpg.chip.jpg,0,13,0,[ 18  90 216],[216 186 140],[194],"(0, 0, 670, 695)"
387,UTKFace\13_0_0_20170103201032542.jpg.chip.jpg,0,13,0,,,,
388,UTKFace\13_0_0_20170104003724576.jpg.chip.jpg,0,13,0,[ 10 101 208],[208 153 126],[165],"(0, 0, 636, 691)"
389,UTKFace\13_0_0_20170104011725761.jpg.chip.jpg,0,13,0,[  6 103 152],[152 103  91],[126],"(0, 0, 693, 702)"
390,UTKFace\13_0_0_20170104012310089.jpg.chip.jpg,0,13,0,[  8  91 219],[219 162 141],[189],"(0, 0, 667, 712)"
391,UTKFace\13_0_0_20170104012320089.jpg.chip.jpg,0,13,0,[  6  93 183],[183 130 116],[142],"(0, 0, 665, 709)"
392,UTKFace\13_0_0_20170104012531409.jpg.chip.jpg,0,13,0,[ 12 120 171],[171 123  91],[139],"(0, 0, 663, 710)"
393,UTKFace\13_0_0_20170104013342923.jpg.chip.jpg,0,13,0,[  6  84 225],[225 166 151],[190],"(0, 0, 576, 667)"
394,UTKFace\13_0_0_20170110220242419.jpg.chip.jpg,0,13,0,[ 12 120 216],[216 155 114],[179],"(0, 0, 592, 628)"
395,UTKFace\13_0_0_20170110220458081.jpg.chip.jpg,0,13,0,[ 12  73 238],[238 197 170],[139],"(0, 0, 656, 691)"
396,UTKFace\13_0_0_20170110224337867.jpg.chip.jpg,0,13,0,[ 10 120 214],[214 147 113],[167],"(0, 0, 709, 688)"
397,UTKFace\13_0_0_20170110224531616.jpg.chip.jpg,0,13,0,[ 12  66 155],[155 131 115],[102],"(0, 0, 616, 666)"
398,UTKFace\13_0_0_20170110224625011.jpg.chip.jpg,0,13,0,[ 17  99 245],[245 204 150],[214],"(0, 0, 707, 666)"
399,UTKFace\13_0_0_20170110224745977.jpg.chip.jpg,0,13,0,[  3  88 183],[183 126 120],[113],"(0, 0, 605, 679)"
400,UTKFace\13_0_0_20170110224751365.jpg.chip.jpg,0,13,0,[  8  98 174],[174 125 107],[146],"(0, 0, 579, 675)"
401,UTKFace\13_0_0_20170110224801290.jpg.chip.jpg,0,13,0,[  8  62 216],[216 177 163],[178],"(0, 0, 671, 697)"
402,UTKFace\13_0_0_20170110225045970.jpg.chip.jpg,0,13,0,,,,
403,UTKFace\13_0_0_20170110225059227.jpg.chip.jpg,0,13,0,[ 16  68 247],[247 216 181],[223],"(0, 0, 624, 646)"
404,UTKFace\13_0_0_20170110225302179.jpg.chip.jpg,0,13,0,[161  21 195],[195 179 189],[194],"(0, 0, 599, 694)"
405,UTKFace\13_0_0_20170110225307195.jpg.chip.jpg,0,13,0,[ 10  57 212],[212 180 165],[195],"(0, 0, 676, 720)"
406,UTKFace\13_0_0_20170110225428740.jpg.chip.jpg,0,13,0,[  6  53 217],[217 181 172],[199],"(0, 0, 669, 695)"
407,UTKFace\13_0_0_20170110225438328.jpg.chip.jpg,0,13,0,[ 11  71 218],[218 180 157],[202],"(0, 0, 643, 711)"
408,UTKFace\13_0_0_20170110225447389.jpg.chip.jpg,0,13,0,,,,
409,UTKFace\13_0_0_20170110225513115.jpg.chip.jpg,0,13,0,,,,
410,UTKFace\13_0_0_20170110225717809.jpg.chip.jpg,0,13,0,,,,
411,UTKFace\13_0_0_20170110232519225.jpg.chip.jpg,0,13,0,,,,
412,UTKFace\13_0_0_20170110232526929.jpg.chip.jpg,0,13,0,[ 15  93 180],[180 147 114],[153],"(0, 0, 613, 676)"
413,UTKFace\13_0_1_20170110232537879.jpg.chip.jpg,0,13,1,[ 11 198  87],[87 44 19],[51],"(0, 0, 526, 640)"
414,UTKFace\13_0_1_20170113150907477.jpg.chip.jpg,0,13,1,[  5 109  80],[80 52 46],[43],"(0, 0, 632, 669)"
415,UTKFace\13_0_2_20170103201143159.jpg.chip.jpg,0,13,2,[ 12  63 230],[230 196 173],[227],"(0, 0, 658, 651)"
416,UTKFace\13_0_2_20170103201417686.jpg.chip.jpg,0,13,2,,,,
